,bathrooms,bedrooms,longitude,latitude,price
3903,1.0,2,-73.9947,40.7461,4120
12738,1.0,1,-73.9764,40.7894,2750
5480,2.0,3,-73.9841,40.742,5800
22603,1.0,1,-73.8258,40.7118,1800
21966,1.0,0,-73.9406,40.7502,2199
6870,1.0,2,-73.9363,40.8476,2250
47311,1.0,3,-73.9828,40.7192,4308
25358,1.0,1,-73.953,40.779,2400
32188,1.0,1,-74.0008,40.7476,2949
8500,1.0,1,-73.9743,40.7438,3650
33965,1.0,1,-74.0047,40.7334,4875
29661,1.0,3,-73.9621,40.7961,3995
33729,1.0,2,-73.8442,40.7229,2150
42591,1.0,2,-73.9266,40.8614,1885
2395,1.0,0,-73.9956,40.7621,3150
13011,1.0,1,-73.9497,40.7844,2797
30896,1.0,0,-73.9548,40.746,2695
18399,1.0,0,-73.9872,40.7688,2600
37790,1.0,2,-73.9399,40.7935,2000
38378,1.0,0,-73.955,40.782,1795
22807,1.0,0,-74.0026,40.7512,3255
22049,1.0,3,-73.9924,40.734,5275
2738,4.0,0,-73.9601,40.7676,7995
46426,1.0,0,-73.9569,40.7449,2515
12829,1.0,2,-73.9663,40.7541,3300
42551,1.0,2,-73.99,40.7601,3495
11921,1.0,1,-73.9668,40.8015,3000
31927,1.0,2,-73.9629,40.7632,5395
4737,1.0,0,-73.9802,40.7469,2500
19058,1.0,3,-73.9603,40.7695,4400
44157,1.0,1,-73.9938,40.7637,3100
14937,1.0,2,-73.9206,40.6809,1800
13980,1.0,1,-73.98,40.7467,2690
29758,1.0,2,-73.9862,40.7514,3350
16242,1.0,3,-73.9495,40.7959,3890
36852,2.0,4,-73.9843,40.7652,6000
18742,2.5,3,-73.9819,40.7725,15000
35998,1.0,1,-73.9813,40.7724,2600
28537,1.0,0,-73.968,40.7976,2200
15611,1.0,1,-73.9829,40.6969,2672
28498,1.0,3,-73.9513,40.7804,4750
15240,1.0,1,-73.9917,40.7642,2895
49142,1.0,3,-73.9584,40.6824,2950
29237,1.0,2,-74.0151,40.7084,2800
48145,2.0,3,-73.9885,40.7611,3950
32196,1.0,1,-73.9503,40.7843,2875
30889,1.0,0,-73.9569,40.7708,1975
40312,1.0,2,-73.9975,40.743,3800
46039,1.0,2,-73.9061,40.6799,2450
3165,2.0,3,-73.9487,40.7845,3900
28526,2.0,2,-74.0011,40.7521,6955
24760,1.0,1,-73.8263,40.7393,2000
32421,1.0,1,-73.9874,40.7651,2595
17564,1.0,1,-73.994,40.6932,2575
15711,1.0,1,-73.952,40.786,2800
15482,1.0,2,-74.0072,40.7067,3125
20834,1.0,1,-73.9522,40.7706,3200
16195,0.0,0,-73.9772,40.7901,3500
2174,2.0,2,-74.0064,40.7437,6300
30832,1.5,4,-73.9324,40.8501,3200
44632,1.0,1,-73.9445,40.7771,2850
41098,2.0,4,-73.953,40.6676,3995
42456,1.0,1,-73.9897,40.7035,3810
29863,1.0,3,-73.9032,40.7033,2100
25305,1.0,2,-73.9914,40.7032,5379
32685,1.0,1,-73.9782,40.7749,2900
7970,1.0,1,-73.9874,40.738,4650
1871,2.0,3,-73.95100000000002,40.7823,6150
17658,1.0,0,-73.9999,40.7297,2195
32824,1.0,0,-73.9914,40.7711,2390
29891,1.0,1,-74.0018,40.7268,2750
33835,1.0,1,-73.983,40.6969,2950
35251,2.0,3,-73.9474,40.7788,4200
32287,1.0,2,-73.9649,40.7167,4400
27772,1.0,1,-73.9517,40.7802,2027
2764,2.0,2,-73.9679,40.7687,11000
4286,1.0,1,-73.9812,40.7733,3975
17013,1.0,1,-73.9839,40.776,4650
39988,2.0,4,-73.9793,40.7401,6900
7363,1.0,0,-73.9802,40.7464,2495
22163,1.0,2,-73.9978,40.7612,3190
42918,1.0,0,-74.0004,40.7408,2450
19974,1.0,1,-74.1598,40.5863,1295
31507,1.0,0,-73.9801,40.757,2710
23428,1.0,1,-74.0059,40.7088,1990
27970,1.0,2,-73.9768,40.674,3350
19442,1.0,2,-73.9429,40.6394,1595
20080,2.0,2,-73.952,40.7748,3500
39304,1.0,1,-73.9915,40.7165,2200
33674,1.0,1,-74.0304,40.6326,1800
670,1.0,1,-74.0162,40.7056,2550
42397,1.0,1,-73.9875,40.7618,2600
17023,1.0,2,-73.9453,40.8132,2350
49313,1.0,1,-74.0205,40.6356,1500
19610,1.0,4,-73.9599,40.7995,5000
32136,2.0,2,-73.9737,40.7928,7650
22217,1.0,3,-73.9849,40.7269,4650
30878,2.0,2,-73.9535,40.7838,5250
33772,1.0,1,-73.9566,40.6876,1595
46221,1.0,0,-73.9738,40.7376,2900
24495,1.0,1,-73.9519,40.7802,2629
33454,2.0,2,-73.9861,40.7721,8495
23526,1.0,4,-74.0099,40.7062,4200
45532,1.0,2,-73.9486,40.7104,2856
10606,2.0,3,-73.9497,40.7844,4000
16397,1.0,3,-74.0107,40.7074,4200
22313,1.0,2,-73.9631,40.6883,3200
31896,1.0,3,-73.98100000000002,40.7639,5500
31856,2.0,3,-74.0109,40.7191,7000
23332,1.0,1,-73.9506,40.7716,4100
36071,1.0,0,-73.9742,40.7959,2600
19911,2.0,2,-73.9498,40.7856,4795
28573,2.0,3,-74.0063,40.7381,12000
26138,2.0,2,-73.9826,40.7787,9500
30825,1.0,0,-73.9789,40.7491,2450
32939,2.0,2,-73.9994,40.7606,4200
6425,1.0,2,-73.8506,40.7212,2200
7852,2.0,3,-74.0066,40.7084,5000
16497,1.0,0,-73.9702,40.7492,2300
39925,1.0,1,-73.9243,40.698,2050
38692,1.0,3,-73.945,40.8273,2500
45701,1.0,0,-73.9461,40.7919,1500
31067,1.0,2,-73.9607,40.7675,5500
35391,1.0,0,-73.9666,40.6838,1825
14652,1.0,3,-74.0046,40.7073,3925
24306,1.0,1,-73.9551,40.8004,2200
6686,1.0,1,-73.9864,40.7399,2985
4699,1.0,1,-73.9826,40.7658,3950
13750,1.0,2,-73.9495,40.7959,3895
2989,1.0,2,-73.9896,40.7181,3116
20376,1.0,2,-74.0051,40.7482,5510
33177,1.0,2,-73.9826,40.7302,3495
46725,1.0,3,-73.9794,40.7363,3795
15046,1.0,1,-73.9661,40.7929,3550
14790,2.0,2,-73.9502,40.7754,7570
45462,1.0,2,-73.8527,40.7269,2300
37660,1.0,0,-73.9508,40.7735,2300
7910,1.0,2,-73.9875,40.7494,3100
17546,1.0,1,-73.9969,40.7563,1995
9750,1.0,1,-74.0088,40.71,3400
35716,1.0,1,-73.9935,40.7301,3500
23551,1.0,1,-73.9784,40.6669,2950
703,1.0,2,-73.9908,40.7599,2995
6367,1.0,2,-73.991,40.6714,3200
32958,1.0,2,-73.9479,40.6704,1800
10854,1.0,0,-73.9871,40.7278,1460
26046,2.0,2,-73.9675,40.7933,5500
5770,1.0,2,-73.9564,40.7481,2965
35447,1.0,1,-73.9628,40.7191,3200
46052,1.0,1,-73.9581,40.7134,2899
3211,1.0,1,-73.9837,40.7674,3400
27257,1.0,1,-74.0161,40.7053,3600
47101,1.0,0,-73.955,40.7425,2358
39017,2.0,3,-73.9794,40.7279,5495
25207,1.0,0,-73.9773,40.7654,2175
48954,1.0,2,-74.0001,40.7402,3300
25581,1.0,3,-73.9487,40.8284,2800
44616,1.0,1,-74.0032,40.7528,3190
8442,1.0,1,-74.0088,40.706,3200
4348,2.5,2,-73.964,40.7643,7100
33610,1.0,3,-73.9724,40.7542,3600
6410,2.0,4,-74.0109,40.7196,5795
42402,1.0,1,-73.9564,40.7459,3100
6148,1.0,1,-73.9882,40.727,2295
11964,1.0,1,-73.8538,40.7312,2100
33374,1.0,2,-73.9126,40.7802,2690
20918,2.0,4,-73.9134,40.7805,4100
47105,1.0,0,-73.9837,40.7783,2550
29717,1.0,2,-74.0019,40.7387,3850
37303,1.0,2,-73.9226,40.7645,2250
2605,2.0,4,-74.0069,40.7074,6195
36828,1.0,1,-73.9508,40.7735,2800
5000,1.0,0,-73.9531,40.7176,2875
32615,1.0,2,-73.9827,40.7275,3450
25134,1.0,1,-73.94800000000002,40.7732,2800
40100,1.0,1,-73.9815,40.7435,2800
45897,1.0,0,-73.9507,40.773,1925
15757,1.0,1,-73.9549,40.7677,2500
23460,2.0,4,-73.9068,40.7046,3400
21612,1.0,2,-73.9517,40.8006,2350
23262,1.0,2,-73.9772,40.7267,2900
16560,2.5,3,-73.9298,40.6755,3750
12528,1.0,0,-73.999,40.761,2800
4230,1.0,1,-73.9504,40.7802,2100
20268,1.0,2,-73.9978,40.7612,3200
31801,1.0,1,-73.9823,40.7221,3450
2091,2.0,1,-73.9743,40.7521,4650
17760,1.0,3,-73.9875,40.7743,3400
32818,1.0,2,-74.0006,40.7276,3500
10488,1.0,0,-74.0076,40.7517,11340
15203,1.0,2,-73.9523,40.7693,2500
6908,2.0,2,-73.9436,40.769,4500
40225,1.0,0,-74.0036,40.7399,2600
33970,2.0,3,-73.9833,40.738,5350
12684,1.0,2,-73.9785,40.7456,3395
19891,1.0,1,-74.0089,40.7045,3134
11899,1.0,3,-73.9779,40.7466,4700
42125,1.0,2,-73.9797,40.7457,5495
14218,1.0,3,-73.9837,40.722,4695
20641,1.0,2,-73.9789,40.7425,3395
35968,2.5,3,-73.9889,40.7324,15000
21163,1.0,1,-73.9397,40.844,1700
15119,1.0,0,-73.9205,40.7423,1675
17078,1.0,1,-73.9899,40.691,3970
19036,1.0,0,-73.9748,40.7886,2895
25539,1.0,1,-73.9506,40.7758,3550
48367,1.0,0,-74.0047,40.7334,3150
10405,1.0,2,-73.8712,40.8371,2000
32735,1.0,0,-73.9738,40.7473,2700
7245,3.0,3,-73.9657,40.7632,12199
44760,1.0,1,-73.9527,40.7696,1700
31079,1.0,0,-73.9495,40.7788,2100
28329,1.0,1,-73.9746,40.7479,3500
33605,1.0,1,-73.9916,40.7452,4645
1473,1.0,0,-73.9944,40.7548,2800
6624,2.0,2,-73.9832,40.7189,4065
16811,1.0,3,-73.9695,40.753,5950
44449,1.0,0,-73.9743,40.7521,3695
45628,1.0,1,-73.9647,40.7742,3795
21512,1.0,0,-73.9704,40.7575,2090
3984,1.0,2,-73.9567,40.7656,2995
8813,1.0,1,-73.9509,40.7735,2600
13349,1.0,1,-73.9804,40.7797,3850
12077,1.0,1,-73.968,40.7976,3300
27924,2.0,4,-73.9845,40.7454,6300
45346,1.0,2,-73.9848,40.7263,2625
33595,1.0,1,-73.9531,40.7745,2295
32720,2.0,2,-73.9889,40.7258,5300
18302,1.0,2,-73.9414,40.8154,2800
20696,1.0,0,-74.0149,40.708,2500
44720,2.0,3,-74.0148,40.7182,5800
27247,1.0,0,-74.0035,40.7396,2850
2663,1.0,2,-73.9487,40.7805,2700
48002,2.0,3,-73.9913,40.7585,4750
17292,1.0,2,-73.9809,40.7278,3450
21680,1.0,2,-73.9864,40.7399,3770
32140,1.0,0,-74.0157,40.7064,2795
11782,1.0,3,-73.9834,40.7302,3800
30060,2.0,2,-73.995,40.7243,3150
39679,1.0,1,-74.0008,40.7477,3119
22811,1.0,0,-73.9622,40.7588,2850
15113,1.0,1,-73.9998,40.7613,2890
12843,1.0,2,-73.9627,40.8015,3200
42718,1.0,1,-73.9742,40.7476,2325
19807,1.0,1,-73.9557,40.7704,2295
33541,1.0,1,-73.9532,40.7083,2595
15512,2.0,3,-73.9435,40.786,3595
2733,1.0,2,-73.87899999999998,40.742,2200
11105,1.0,3,-73.9445,40.6715,2800
36068,1.0,1,-74.0086,40.7121,4800
16359,1.0,0,-73.9433,40.8155,3300
14073,1.0,2,-74.0149,40.708,2595
38059,1.0,1,-73.9874,40.7667,3910
10420,2.0,2,-73.9504,40.7783,5000
5539,1.0,2,-73.9754,40.7444,4125
20581,1.0,1,-73.98899999999998,40.7391,3250
677,1.0,1,-73.964,40.7702,2900
10544,1.0,1,-73.9784,40.7448,4350
42241,1.0,1,-73.9529,40.7739,2650
8885,1.0,2,-73.9578,40.8198,2575
38660,2.0,2,-74.0109,40.7035,4650
7051,1.0,2,-74.0046,40.7073,3095
38793,1.0,2,-73.9443,40.8376,2200
17696,1.0,2,-73.9878,40.7657,3500
35681,1.0,2,-73.9667,40.7953,5295
48292,1.0,0,-74.0122,40.7029,2695
752,2.0,2,-73.9596,40.7692,5500
25918,1.0,1,-73.9757,40.7462,2600
13381,1.0,2,-73.9901,40.7675,3100
47568,1.0,2,-73.9857,40.7734,2695
4526,1.0,1,-73.9415,40.7899,1650
33299,1.0,2,-73.9664,40.803,2850
25856,1.0,2,-73.9793,40.7284,3195
29774,1.0,1,-73.9604,40.7608,2950
36475,4.0,4,-73.9502,40.7754,20000
2088,1.0,1,-73.95,40.7255,2200
31129,1.0,2,-74.0,40.7285,4000
10158,1.0,1,-74.0055,40.7111,3500
18530,1.0,3,-73.9401,40.8438,2995
44356,2.0,2,-74.0078,40.7114,7000
4936,1.0,1,-73.9212,40.8657,1500
14626,1.0,0,-73.9639,40.7182,2800
4489,1.0,1,-73.968,40.7976,3100
43906,1.0,2,-73.9625,40.7575,3500
382,1.0,1,-73.9927,40.7301,4150
7546,2.0,3,-73.9931,40.6871,6500
26025,1.0,2,-73.9982,40.7568,3223
12378,1.0,0,-73.9846,40.7471,2200
22075,1.0,2,-73.9565,40.8,5000
34870,1.0,1,-73.9594,40.7681,2650
9133,1.0,4,-73.9417,40.6856,3150
10620,1.0,1,-73.9349,40.8467,1750
40333,1.0,0,-74.0006,40.7383,2525
15056,1.0,0,-73.9507,40.7814,2250
38235,1.0,2,-73.9839,40.7316,3450
35480,1.0,1,-73.9806,40.7417,3600
32564,1.0,0,-73.9963,40.7606,2490
8720,1.0,1,-73.8618,40.6935,1700
25503,1.0,0,-73.9617,40.7604,2600
13773,1.0,0,-73.9773,40.7398,2500
18836,1.0,0,-74.0157,40.7064,2695
31914,1.0,1,-73.9528,40.7081,2200
13814,2.0,2,-73.9509,40.7826,9495
15018,1.0,1,-73.9544,40.7715,2650
34956,1.0,2,-73.9811,40.7279,2700
19156,1.0,0,-73.9885,40.761,2295
25711,1.0,0,-73.9564,40.7694,1650
21256,1.0,2,-73.8623,40.7367,2315
24842,1.0,2,-73.9978,40.7612,3230
35357,1.0,2,-73.9563,40.8063,2500
49127,1.0,2,-73.9548,40.6697,2495
7797,1.0,1,-74.0022,40.7333,4600
29984,1.0,0,-74.0047,40.7334,3375
11406,2.0,2,-73.9541,40.7373,3058
43717,1.0,0,-73.9885,40.7225,1950
5502,0.0,0,-73.9764,40.7894,2300
48953,2.0,3,-73.9929,40.7389,4900
8864,1.0,2,-73.9864,40.7399,3890
44641,1.0,2,-74.0018,40.7388,3600
47904,1.0,1,-73.9728,40.7901,2799
872,2.0,3,-73.9869,40.6347,4795
41771,1.0,2,-73.9745,40.7889,2995
42225,2.0,4,-73.9978,40.7612,6000
546,1.0,3,-73.9182,40.6754,2000
41800,0.0,0,-73.9536,40.7749,1800
14817,1.0,0,-73.9505,40.7771,2400
9896,2.0,2,-74.0159,40.717,5354
36135,2.0,4,-74.0099,40.7062,5675
25087,1.0,1,-73.9405,40.8233,1550
45127,1.0,0,-73.9464,40.8034,1750
38979,1.0,2,-73.905,40.7035,1850
18417,1.0,0,-73.9827,40.6962,2400
1755,1.0,0,-73.9946,40.752,2800
41334,2.0,2,-73.9949,40.7445,6937
5395,1.5,3,-73.8903,40.7187,2800
40090,2.0,3,-73.9885,40.7611,4250
8884,1.0,2,-73.9452,40.8274,1900
49002,1.0,1,-73.9925,40.7225,2500
47136,1.0,3,-73.918,40.6849,2475
25323,1.0,1,-73.9794,40.7856,3100
40431,1.0,2,-73.9933,40.7598,3200
46428,1.0,0,-74.0162,40.7056,2900
26861,1.0,0,-73.9897,40.7337,3375
7280,2.0,1,-74.0068,40.7083,4000
43724,1.0,0,-73.99,40.7601,2095
9955,1.0,0,-73.9484,40.7701,1695
32348,1.0,1,-73.9497,40.7817,3400
47826,1.0,1,-73.9804,40.7784,3290
19362,2.0,2,-73.9887,40.7773,7270
21010,2.0,3,-73.9799,40.6897,6220
49048,1.0,2,-73.9955,40.6927,3400
26036,1.0,3,-74.0101,40.7067,4000
18415,1.0,1,-73.98899999999998,40.7595,2650
5497,1.0,1,-73.9875,40.7494,2575
5225,2.5,3,-73.9898,40.7238,6295
3763,1.0,2,-73.9721,40.7513,3110
27753,1.0,0,-73.9801,40.6484,1900
43834,1.0,1,-73.8501,40.7238,2650
30103,1.0,2,-74.00399999999998,40.7229,3628
2597,1.0,0,-73.9927,40.7301,3095
8231,1.0,2,-74.0036,40.716,3700
12376,1.0,0,-73.9399,40.6773,1500
36588,1.0,0,-74.0036,40.7399,2550
38609,1.0,2,-74.0081,40.7074,3895
14318,1.0,0,-73.9772,40.7412,2375
29517,1.0,1,-73.94800000000002,40.7723,2400
20498,2.0,3,-73.9532,40.7793,5500
20789,1.0,3,-74.0022,40.7306,5295
33118,0.0,0,-73.9864,40.7708,4354
37339,2.0,2,-73.8349,40.7046,2500
21068,1.0,0,-73.9496,40.7803,1800
30593,1.0,3,-73.9513,40.7804,4750
32661,1.0,2,-73.9408,40.8235,1900
4919,0.0,3,-73.9556,40.776,9000
29707,1.0,4,-74.0065,40.7081,5000
32240,1.0,2,-74.0065,40.7081,2900
19792,2.0,3,-73.9676,40.7951,6000
10735,1.0,3,-73.9465,40.8374,2945
22410,2.0,4,-73.9962,40.7593,5780
10011,1.0,2,-73.9918,40.7379,3295
22620,2.0,3,-73.9636,40.755,4000
32150,1.0,0,-73.9481,40.7701,1825
20153,1.0,1,-73.9803,40.7845,4900
45146,2.0,3,-73.9901,40.7675,4700
41672,1.0,2,-73.9649,40.7572,2995
34001,1.0,1,-73.986,40.7448,5985
22144,1.0,0,-73.9904,40.7328,2495
26905,1.0,1,-73.9528,40.8171,1800
17409,1.0,2,-73.8152,40.5854,1650
30674,1.0,0,-73.9964,40.744,2390
17776,1.0,2,-73.9953,40.6934,2950
44530,1.0,0,-73.9779,40.7466,2295
12627,1.0,2,-73.9826,40.7302,3450
13688,1.0,1,-73.9769,40.7861,2650
4037,1.0,1,-73.9938,40.7637,3100
31030,1.0,3,-73.9947,40.6822,4125
14762,1.5,3,-73.9202,40.6872,2995
7723,1.0,1,-74.0072,40.7067,3050
11719,1.0,1,-73.976,40.7463,2300
40850,1.0,1,-73.9925,40.7211,2600
28744,1.0,2,-73.9677,40.7902,3950
6025,1.0,1,-73.9251,40.7677,2350
14771,3.0,4,-73.97800000000002,40.7774,15000
15433,2.0,2,-74.0084,40.7378,6000
36628,2.0,2,-73.9849,40.7633,5500
40004,1.0,1,-73.9677,40.7539,3300
38484,1.0,2,-73.9178,40.7439,2400
18705,1.0,0,-73.9638,40.7634,3100
13724,2.0,3,-73.9509,40.7826,11750
35685,2.0,2,-73.9903,40.7138,4000
26040,1.0,1,-73.9592,40.7727,2850
9250,1.0,1,-73.9832,40.7645,2500
2662,1.0,3,-73.9494,40.7813,3700
9636,1.0,1,-73.9611,40.7627,2095
5025,1.0,3,-73.9721,40.7611,3632
36873,2.0,2,-73.9502,40.7754,7765
13089,2.0,5,-73.9821,40.7317,7850
13597,2.0,2,-73.9861,40.7721,19938
3479,1.0,2,-74.0046,40.7073,3000
30155,1.0,1,-73.9837,40.7232,3200
3759,1.0,3,-73.9995,40.7423,4995
1608,1.0,0,-74.0047,40.7475,3295
22897,1.0,2,-73.9821,40.739,3800
7935,1.0,3,-73.9523,40.7783,3500
21091,1.0,0,-74.0047,40.7334,3395
34430,2.0,4,-73.9884,40.761,4970
9960,1.5,3,-73.9776,40.7469,5495
3585,1.0,1,-73.9664,40.7681,5000
5585,1.0,0,-73.9982,40.7568,2300
13908,2.0,2,-73.9857,40.7529,4860
26059,1.0,1,-73.9963,40.7606,3475
19292,1.0,1,-73.9929,40.6983,2100
19439,1.0,0,-73.9739,40.7479,2550
39955,1.0,0,-73.9621,40.759,1950
45527,1.0,1,-73.9807,40.7248,2895
7759,2.0,4,-73.9453,40.7868,4395
1168,1.0,0,-73.9948,40.7385,2550
39127,1.0,1,-73.8486,40.7261,2000
11067,1.0,2,-73.9829,40.7304,3575
10737,2.0,3,-74.0032,40.7457,14995
30162,1.0,3,-73.9815,40.734,5495
45851,1.0,0,-73.9902,40.7238,2650
42445,2.0,4,-73.976,40.7376,5500
46467,1.0,2,-73.9648,40.8028,3000
34183,2.0,2,-73.9425,40.7875,3395
46736,1.0,1,-73.9536,40.7675,3000
8784,1.0,1,-73.9578,40.8198,1995
10148,2.0,3,-73.9781,40.7846,4750
4925,1.0,2,-73.9504,40.7866,2850
181,1.0,1,-73.9751,40.7787,3100
14575,2.0,2,-73.9198,40.7713,3400
39130,1.0,1,-74.0055,40.7434,5665
14280,2.0,2,-73.9916,40.7677,4650
46013,1.0,1,-73.9825,40.7413,2700
36728,1.0,2,-73.9933,40.7598,3000
43520,1.0,2,-73.9865,40.7348,3450
44523,1.0,0,-73.9636,40.7651,10200
11730,1.0,2,-73.9799,40.7891,2800
28931,1.0,3,-74.0149,40.708,3800
10720,1.0,2,-73.9879,40.7612,3150
3228,1.0,2,-73.95100000000002,40.8244,1800
733,1.0,1,-73.9533,40.7723,4095
24380,1.0,0,-73.9739,40.7479,2450
21429,1.0,1,-73.9648,40.7572,2850
45501,1.0,1,-73.9523,40.7796,2000
41860,4.0,4,-73.9817,40.7711,25000
28665,1.0,3,-73.9809,40.7443,5100
26898,2.0,3,-73.9743,40.7317,6652
22862,1.0,0,-74.0072,40.7067,2450
5041,1.0,0,-73.9507,40.7814,2250
6729,1.0,1,-74.0182,40.7091,3650
3548,1.0,0,-73.9875,40.7494,2543
20325,1.0,3,-74.0101,40.7067,3275
33840,1.0,0,-73.9676,40.7951,2200
46689,1.0,1,-73.9992,40.761,3129
24571,1.0,1,-73.9915,40.7678,3400
29292,1.0,3,-73.9825,40.7301,3595
46768,2.0,1,-74.008,40.7321,6600
42999,1.0,1,-73.958,40.771,1800
13707,2.0,4,-73.9727,40.7436,7100
10115,1.0,2,-73.9864,40.7399,4695
9749,1.0,1,-73.9495,40.7902,2250
43004,2.5,2,-74.008,40.7052,9500
10055,1.0,1,-73.9982,40.7568,3595
47403,1.0,1,-73.9603,40.7677,2400
46058,1.0,1,-73.9475,40.7817,2125
33281,1.0,0,-73.9567,40.7696,1700
22653,1.0,2,-73.9848,40.7635,3895
3980,1.5,1,-73.9946,40.737,5500
48714,2.0,3,-73.9695,40.753,5000
28651,1.0,0,-73.9756,40.789,3400
46755,2.0,3,-74.0069,40.7074,6195
5546,1.0,2,-73.9515,40.7779,3400
35912,1.0,1,-73.968,40.7976,2500
18919,2.0,2,-73.9938,40.7637,4200
20547,1.0,1,-73.9736,40.7868,2795
31634,1.0,3,-74.0126,40.7051,4000
31220,1.0,1,-73.991,40.6712,3200
40858,3.5,4,-73.9538,40.7788,13929
26967,1.0,2,-74.0149,40.708,3950
16869,1.0,2,-73.9875,40.7494,3500
17728,1.0,1,-73.9964,40.744,2900
35498,1.0,0,-73.9838,40.7587,2100
38467,1.0,2,-73.9523,40.7788,3000
4102,1.0,1,-73.957,40.8031,2500
11141,1.0,4,-73.9909,40.7649,5695
34719,1.0,2,-73.9618,40.7965,2995
24498,1.0,1,-73.9913,40.7647,2550
23140,1.0,1,-73.9469,40.7814,2200
2548,1.0,1,-73.94,40.7133,2676
35543,1.0,1,-74.0377,40.6182,1900
26819,1.0,1,-73.9705,40.7957,3100
42528,1.0,2,-73.9633,40.6223,2300
19299,1.0,3,-73.9445,40.6715,2800
19853,1.0,0,-73.969,40.7565,2000
32596,1.0,3,-73.9557,40.8207,3000
40932,3.0,3,-73.9863,40.745,15000
6477,1.0,2,-73.926,40.861,1950
13253,1.0,3,-73.99,40.7601,4350
30464,1.0,3,-74.0106,40.7083,4300
16122,1.0,0,-73.9538,40.7713,1875
18785,1.0,1,-73.9648,40.7572,2800
34436,1.0,1,-73.9506,40.7716,3350
1571,1.0,2,-73.9818,40.7386,3495
43603,1.0,0,-74.0085,40.7387,4250
45221,1.0,2,-73.9212,40.8647,1775
3129,2.0,4,-73.9591,40.764,5750
32853,1.0,1,-73.9626,40.7617,2350
23820,2.0,2,-73.9517,40.7731,4695
30726,1.0,0,-73.9964,40.744,2390
44104,1.0,3,-73.9256,40.8646,2500
8265,1.0,2,-73.9279,40.8668,2350
11571,1.0,1,-73.9784,40.7843,2495
39384,2.0,4,-73.9781,40.7413,5770
2293,2.0,3,-73.9721,40.7544,5194
14854,1.0,2,-73.9327,40.6744,2300
35992,2.0,2,-73.9922,40.7556,4670
23132,1.0,0,-73.9666,40.6838,1825
26579,1.0,2,-74.0009,40.7347,4195
37603,1.0,1,-74.0027,40.6402,1400
9351,1.0,2,-73.9522,40.7804,3497
17342,1.5,3,-73.9734,40.7488,4800
16599,1.0,0,-73.9532,40.7792,2500
2841,1.0,2,-73.9881,40.768,2650
45288,1.0,2,-74.0076,40.7047,2865
41384,2.0,3,-73.944,40.7862,3693
14769,1.0,2,-73.9559,40.7663,2800
22540,1.0,0,-73.9582,40.7656,1895
15895,1.0,1,-73.9924,40.6851,2700
39350,1.0,2,-73.9772,40.6749,2600
35951,1.0,1,-73.9944,40.7548,3500
27343,1.0,2,-74.0066,40.7084,2850
16409,2.0,2,-73.976,40.7799,4000
4376,1.0,2,-73.9508,40.7718,4000
7847,1.0,3,-74.0044,40.7231,3941
9301,1.0,2,-73.9597,40.7638,3150
27609,1.0,1,-73.9896,40.7341,3725
24137,1.0,0,-73.975,40.7527,2350
37100,1.0,1,-73.9486,40.7838,1875
16266,1.0,1,-73.9909,40.7448,4672
28978,1.0,1,-73.935,40.8467,1750
20,1.0,3,-73.9845,40.7454,4395
32732,1.0,3,-73.9712,40.7594,4325
8109,1.0,2,-73.9645,40.7922,5595
39213,5.0,5,-73.9715,40.6926,14500
24076,2.0,3,-73.9805,40.743,5500
3854,1.0,0,-74.0001,40.7294,2250
12408,1.0,2,-73.9864,40.7315,2925
43043,1.0,0,-73.9839,40.776,3500
21580,1.0,2,-73.9839,40.7316,3700
21188,1.0,1,-73.9949,40.7419,4470
30544,1.0,1,-73.9959,40.7316,3600
22419,1.0,1,-73.9621,40.7986,2295
3374,1.0,1,-73.9616,40.7677,3660
36884,2.0,2,-73.9464,40.7805,5650
25874,1.0,1,-74.0237,40.6333,1600
5430,1.0,1,-73.9968,40.7562,3688
38964,1.0,3,-73.9818,40.7386,4495
17426,1.0,1,-73.9471,40.7815,2100
34206,1.0,0,-74.0089,40.7045,3221
6691,1.0,2,-74.01,40.7069,3250
33215,1.0,2,-73.9461,40.7661,4000
412,1.0,3,-73.9712,40.7594,4800
41568,1.0,2,-74.007,40.7074,4500
28128,1.0,2,-73.9486,40.8217,1900
3808,1.0,1,-73.9964,40.7441,3400
12504,2.0,1,-74.0081,40.7324,7150
3433,1.5,3,-73.9527,40.8226,3068
21425,1.0,1,-73.9867,40.7687,2500
11113,2.0,2,-73.9628,40.7633,10500
25740,2.0,2,-73.9572,40.7459,4340
21510,2.0,2,-73.9888,40.7669,3100
30988,1.0,1,-73.9425,40.7487,3000
25757,1.0,1,-73.9677,40.7539,3725
41804,1.0,0,-73.9822,40.7816,1650
40409,1.0,0,-73.9631,40.7983,1895
31086,2.0,4,-74.0028,40.7429,7995
46682,2.0,4,-73.942,40.8379,4200
17127,1.0,1,-73.9542,40.7801,1800
21189,1.0,0,-73.9455,40.8217,1650
18496,1.0,1,-74.0065,40.7081,2650
43295,2.0,2,-74.0109,40.7191,6295
11915,1.0,0,-74.0076,40.7047,2789
23367,0.0,0,-74.0295,40.6229,2800
24692,1.0,1,-73.9519,40.776,2200
4064,1.0,1,-74.0143,40.71,2450
19278,1.0,2,-73.9578,40.8198,2750
37135,1.0,1,-73.9817,40.7358,2395
27745,1.0,2,-73.9486,40.7104,2889
25560,2.0,4,-73.9794,40.7268,5395
14381,1.0,1,-73.9781,40.7658,3975
